city,aqi,dominant_pollutant,timestamp,station,lat,lon,pm25,pm10,o3,no2,so2,co
Ahmedabad,148,pm10,2017-05-24 09:27:16,Ahmedabad Central,16.723530303484164,75.04306518542388,91,67,52,27,12,11
Ahmedabad,168,pm10,2017-05-28 01:41:49,Ahmedabad Central,25.581470543957522,86.92558045757785,89,100,50,55,30,14
Ahmedabad,147,pm25,2017-05-31 17:56:21,Ahmedabad Central,14.486959549125045,88.41786904085004,74,152,69,25,19,12
Ahmedabad,179,pm10,2017-06-04 10:10:54,Ahmedabad Central,10.538609895148658,76.70406306728954,89,173,64,56,4,8
Ahmedabad,116,pm10,2017-06-08 02:25:27,Ahmedabad Central,26.53871041150607,85.11569807695714,48,121,44,48,27,20
Ahmedabad,173,no2,2017-06-11 18:40:00,Ahmedabad Central,27.09781303561604,82.11201674537996,102,144,28,20,18,4
Ahmedabad,120,pm25,2017-06-15 10:54:32,Ahmedabad Central,12.194871532272698,81.94345875417928,53,135,45,24,39,12
Ahmedabad,226,pm25,2017-06-19 03:09:05,Ahmedabad Central,21.822938265490272,71.99216495056734,100,191,51,48,33,9
Ahmedabad,183,pm25,2017-06-22 19:23:38,Ahmedabad Central,18.09795616430627,87.85098864583237,77,115,73,48,10,1
Ahmedabad,220,pm25,2017-06-26 11:38:10,Ahmedabad Central,16.695210178639638,81.34804294498306,116,131,37,6,17,14
Ahmedabad,164,o3,2017-06-30 03:52:43,Ahmedabad Central,25.05984073488044,71.26477726406533,111,119,55,18,25,2
Ahmedabad,136,pm10,2017-07-03 20:07:16,Ahmedabad Central,29.55396187190272,85.67786745700731,52,102,41,53,11,15
Ahmedabad,126,pm25,2017-07-07 12:21:49,Ahmedabad Central,16.870172304176485,89.93920454093835,101,115,47,28,10,16
Ahmedabad,189,pm10,2017-07-11 04:36:21,Ahmedabad Central,22.455205110741737,71.77398699897147,162,175,30,53,20,18
Ahmedabad,204,pm25,2017-07-14 20:50:54,Ahmedabad Central,11.107883566486588,85.28093669156672,130,131,55,27,5,7
Ahmedabad,197,pm25,2017-07-18 13:05:27,Ahmedabad Central,10.715753194170832,73.31812018548426,84,146,51,27,41,12
Ahmedabad,92,pm10,2017-07-22 05:19:59,Ahmedabad Central,29.140325523426945,72.03044425405923,70,122,33,50,19,9
Ahmedabad,166,no2,2017-07-25 21:34:32,Ahmedabad Central,16.311738793997748,72.61641080765969,72,104,70,53,17,2
Ahmedabad,132,pm10,2017-07-29 13:49:05,Ahmedabad Central,28.812413552995544,74.08988558600123,121,116,14,43,23,11
Ahmedabad,147,o3,2017-08-02 06:03:38,Ahmedabad Central,27.09579219304095,82.45787240715018,93,102,20,49,16,11
Ahmedabad,150,pm10,2017-08-05 22:18:10,Ahmedabad Central,14.018794855554237,75.55576852114571,73,107,36,17,16,8
Ahmedabad,123,pm25,2017-08-09 14:32:43,Ahmedabad Central,21.821237860073076,87.91584128300049,70,138,19,43,30,1
Ahmedabad,152,pm25,2017-08-13 06:47:16,Ahmedabad Central,22.188513514741413,83.39495431969952,99,169,50,31,27,15
Ahmedabad,150,pm10,2017-08-16 23:01:49,Ahmedabad Central,15.67091122296505,89.60096717746846,70,123,58,13,30,18
Ahmedabad,149,pm25,2017-08-20 15:16:21,Ahmedabad Central,13.628984064178276,72.52159647609822,100,97,49,69,27,5
Ahmedabad,131,pm10,2017-08-24 07:30:54,Ahmedabad Central,25.511585856995545,79.39647538822561,87,110,30,49,10,5
Ahmedabad,199,o3,2017-08-27 23:45:27,Ahmedabad Central,12.697827036378103,79.33967275422755,128,186,36,42,12,16
Ahmedabad,144,o3,2017-08-31 16:00:00,Ahmedabad Central,18.546601779952997,74.73018962528421,86,137,48,5,24,12
Ahmedabad,222,pm10,2017-09-04 08:14:32,Ahmedabad Central,21.79937759658806,71.26561418761358,122,131,98,64,28,13
Ahmedabad,163,pm25,2017-09-08 00:29:05,Ahmedabad Central,13.306435362934334,81.81949236587117,33,134,69,45,21,10
Ahmedabad,222,pm25,2017-09-11 16:43:38,Ahmedabad Central,28.07279122053325,89.6892900710926,116,192,49,48,16,6
Ahmedabad,128,pm25,2017-09-15 08:58:10,Ahmedabad Central,14.953430117208518,82.1185991757784,81,100,39,49,34,13
Ahmedabad,126,pm25,2017-09-19 01:12:43,Ahmedabad Central,17.60634027609907,81.06287212067474,76,130,30,39,6,9
Ahmedabad,119,pm25,2017-09-22 17:27:16,Ahmedabad Central,28.930958536476076,89.7077934111621,54,147,59,26,31,14
Ahmedabad,272,pm10,2017-09-26 09:41:49,Ahmedabad Central,25.74396336124368,82.05456439599692,94,249,73,32,24,12
Ahmedabad,183,pm10,2017-09-30 01:56:21,Ahmedabad Central,26.978840392938626,85.56938771878444,98,172,38,62,22,10
Ahmedabad,98,pm25,2017-10-03 18:10:54,Ahmedabad Central,24.16807296964057,78.29929683246193,66,98,16,57,36,0
Ahmedabad,191,pm25,2017-10-07 10:25:27,Ahmedabad Central,15.444225030104137,81.80352078566717,113,121,30,3,25,5
Ahmedabad,147,pm25,2017-10-11 02:40:00,Ahmedabad Central,26.564353306159582,83.74481276023293,60,162,40,42,24,13
Ahmedabad,148,pm25,2017-10-14 18:54:32,Ahmedabad Central,14.05920375238373,73.8935017544663,96,111,27,38,31,10
Ahmedabad,129,pm10,2017-10-18 11:09:05,Ahmedabad Central,10.026271367164812,72.14067923791737,97,98,61,50,32,13
Ahmedabad,152,pm25,2017-10-22 03:23:38,Ahmedabad Central,15.129952561098552,70.43626627983491,54,122,69,34,13,15
Ahmedabad,187,no2,2017-10-25 19:38:10,Ahmedabad Central,20.587750819429303,77.00465558192363,118,130,59,24,30,8
Ahmedabad,50,pm10,2017-10-29 11:52:43,Ahmedabad Central,27.977955670338034,89.54123961708646,15,52,49,42,28,11
Ahmedabad,204,pm25,2017-11-02 04:07:16,Ahmedabad Central,11.366352282637987,78.7069808583609,86,123,32,49,10,7
Ahmedabad,116,pm25,2017-11-05 20:21:49,Ahmedabad Central,27.099017367180462,83.42694848087001,77,155,40,25,4,1
Ahmedabad,198,pm10,2017-11-09 12:36:21,Ahmedabad Central,29.64833258404806,72.74952443620774,105,151,56,31,23,16
Ahmedabad,170,pm10,2017-11-13 04:50:54,Ahmedabad Central,29.156523865186525,70.08014374903838,91,186,59,55,15,7
Ahmedabad,188,pm10,2017-11-16 21:05:27,Ahmedabad Central,22.33335401990651,76.27570390725204,150,102,60,43,31,16
Ahmedabad,187,pm10,2017-11-20 13:20:00,Ahmedabad Central,25.815589499855218,79.77072516526535,105,144,39,54,21,6
Ahmedabad,140,no2,2017-11-24 05:34:32,Ahmedabad Central,17.476439163766884,84.11959514901919,130,104,55,36,16,7
Ahmedabad,95,pm25,2017-11-27 21:49:05,Ahmedabad Central,26.404411369269006,78.89800553920333,61,105,59,18,22,10
Ahmedabad,154,pm25,2017-12-01 14:03:38,Ahmedabad Central,10.536298477749622,72.46157951863343,109,82,67,52,22,6
Ahmedabad,280,pm25,2017-12-05 06:18:10,Ahmedabad Central,27.95179823075566,72.16647926659482,168,203,61,41,3,9
Ahmedabad,64,pm25,2017-12-08 22:32:43,Ahmedabad Central,25.247563655190678,88.79630191712991,56,91,54,55,28,0
Ahmedabad,194,pm10,2017-12-12 14:47:16,Ahmedabad Central,14.752762653970343,70.29113819998739,120,187,30,35,24,12
Ahmedabad,108,pm25,2017-12-16 07:01:49,Ahmedabad Central,17.62853165779252,71.27902175055088,106,84,60,3,14,5
Ahmedabad,141,pm10,2017-12-19 23:16:21,Ahmedabad Central,23.961871859446546,77.46433503262362,84,154,37,36,2,13
Ahmedabad,164,o3,2017-12-23 15:30:54,Ahmedabad Central,15.28962066613202,71.48341424835095,89,151,47,51,17,12
Ahmedabad,191,pm10,2017-12-27 07:45:27,Ahmedabad Central,10.346121233512937,75.25388650792927,114,160,68,23,0,18
Ahmedabad,204,o3,2017-12-31 00:00:00,Ahmedabad Central,17.15831843071971,85.36627664201845,136,199,57,41,14,4
Jaipur,210,pm25,2017-01-01 00:00:00,Jaipur Central,22.43528334581681,72.68386521877704,94,175,38,44,31,19
Jaipur,206,pm25,2017-01-04 16:14:32,Jaipur Central,19.283788479289043,85.79045388642237,100,146,35,40,32,0
Jaipur,192,o3,2017-01-08 08:29:05,Jaipur Central,11.576380162498491,88.7592108553921,103,155,51,22,26,5
Jaipur,250,pm25,2017-01-12 00:43:38,Jaipur Central,12.07599175848383,73.69296962508902,140,214,55,30,14,12
Jaipur,170,pm25,2017-01-15 16:58:10,Jaipur Central,24.695900365746965,85.69453983072859,123,162,59,41,30,11
Jaipur,252,pm25,2017-01-19 09:12:43,Jaipur Central,14.111666808773322,86.095746230526,102,227,75,41,15,2
Jaipur,147,pm25,2017-01-23 01:27:16,Jaipur Central,23.29498220587828,77.30406988889507,50,145,82,59,18,9
Jaipur,272,pm25,2017-01-26 17:41:49,Jaipur Central,19.245219540368375,72.85951830912452,137,206,63,55,9,10
Jaipur,247,pm25,2017-01-30 09:56:21,Jaipur Central,26.91050962819405,88.93024128532102,160,148,78,57,8,14
Jaipur,248,pm10,2017-02-03 02:10:54,Jaipur Central,20.98899387925021,76.69289957197522,123,223,68,26,23,17
Jaipur,174,pm25,2017-02-06 18:25:27,Jaipur Central,18.21020684035171,86.91975542027257,86,134,52,8,35,7
Jaipur,180,pm25,2017-02-10 10:40:00,Jaipur Central,15.100722943561385,84.24919308517872,126,156,81,41,15,6
Jaipur,184,pm10,2017-02-14 02:54:32,Jaipur Central,12.973949742706933,87.25623563799465,68,193,32,53,23,13
Jaipur,160,pm25,2017-02-17 19:09:05,Jaipur Central,26.17840606980408,87.12941575722546,104,161,66,12,56,6
Jaipur,306,pm10,2017-02-21 11:23:38,Jaipur Central,11.994076355114032,73.70318206099513,181,253,63,47,6,9
Jaipur,90,pm10,2017-02-25 03:38:10,Jaipur Central,13.95224043005898,70.94952888311272,41,59,39,55,23,14
Jaipur,170,pm25,2017-02-28 19:52:43,Jaipur Central,18.895652117704593,79.18986682883462,84,113,49,42,16,8
Jaipur,209,pm25,2017-03-04 12:07:16,Jaipur Central,11.92817595866569,88.27428320858021,109,127,79,49,25,15
Jaipur,151,o3,2017-03-08 04:21:49,Jaipur Central,28.062444169817628,89.25931128989272,116,125,34,62,9,7
Jaipur,202,pm25,2017-03-11 20:36:21,Jaipur Central,23.186321450514242,75.45430007851074,136,121,40,47,21,8
Jaipur,245,pm25,2017-03-15 12:50:54,Jaipur Central,13.737323939702332,72.80109687613817,145,187,38,35,27,11
Jaipur,97,pm25,2017-03-19 05:05:27,Jaipur Central,10.307007529163258,87.87485676119135,82,22,33,36,8,16
Jaipur,215,pm10,2017-03-22 21:20:00,Jaipur Central,29.308101872563356,75.52854935899806,170,109,51,41,20,6
Jaipur,176,pm25,2017-03-26 13:34:32,Jaipur Central,10.250787297564539,78.1646144777099,82,101,73,29,35,10
Jaipur,202,pm10,2017-03-30 05:49:05,Jaipur Central,22.26084495782377,78.54684069487482,141,166,59,26,13,10
Jaipur,203,pm25,2017-04-02 22:03:38,Jaipur Central,22.24119060875757,83.15168564813301,130,185,20,26,32,11
Jaipur,192,pm10,2017-04-06 14:18:10,Jaipur Central,16.529494046147498,84.67117581368105,117,170,38,43,25,12
Jaipur,205,pm10,2017-04-10 06:32:43,Jaipur Central,26.737176398225763,72.9122385279364,138,208,55,46,0,8
Jaipur,201,o3,2017-04-13 22:47:16,Jaipur Central,12.275822281981544,83.16938697427493,81,171,70,45,4,7
Jaipur,259,pm10,2017-04-17 15:01:49,Jaipur Central,21.203592529100597,77.01629482675311,173,196,41,38,18,7
Jaipur,230,pm25,2017-04-21 07:16:21,Jaipur Central,21.886283423639004,87.51202779398876,132,208,53,51,5,12
Jaipur,177,pm10,2017-04-24 23:30:54,Jaipur Central,13.58098066899763,74.68209698151321,86,149,76,45,23,20
Jaipur,204,pm25,2017-04-28 15:45:27,Jaipur Central,26.818755272428632,76.89811123412558,103,177,11,64,19,17
Jaipur,141,pm25,2017-05-02 08:00:00,Jaipur Central,29.466491429217516,77.94292659162787,114,154,34,59,18,10
Jaipur,284,pm10,2017-05-06 00:14:32,Jaipur Central,27.78355438797989,75.89842811748257,148,262,39,62,24,12
Jaipur,168,pm25,2017-05-09 16:29:05,Jaipur Central,16.564866098550738,76.65513427168324,97,173,63,84,10,8
Jaipur,213,pm25,2017-05-13 08:43:38,Jaipur Central,26.118030835543532,78.82247831628263,113,173,15,36,18,17
Jaipur,148,pm25,2017-05-17 00:58:10,Jaipur Central,15.646104711751521,85.45708588570332,81,127,81,41,22,14
Jaipur,175,pm10,2017-05-20 17:12:43,Jaipur Central,29.73285412530861,79.19153742171476,117,167,57,51,33,12
Jaipur,107,pm10,2017-05-24 09:27:16,Jaipur Central,29.64583249885768,72.8674863911014,57,105,54,65,25,5
Jaipur,98,o3,2017-05-28 01:41:49,Jaipur Central,16.429297944376867,87.20696396021071,58,66,68,67,9,4
Jaipur,180,pm25,2017-05-31 17:56:21,Jaipur Central,25.387982756781938,89.55481727930031,130,116,94,48,12,12
Jaipur,227,o3,2017-06-04 10:10:54,Jaipur Central,10.978501935143452,76.26856189145536,141,185,30,69,17,3
Jaipur,214,pm25,2017-06-08 02:25:27,Jaipur Central,15.293102652491397,88.05447644478197,134,135,38,32,2,14
Jaipur,246,pm25,2017-06-11 18:40:00,Jaipur Central,26.48624431713873,80.1220144629311,183,198,27,42,5,3
Jaipur,214,no2,2017-06-15 10:54:32,Jaipur Central,20.280494997644816,70.98102582492892,120,206,34,65,16,11
Jaipur,183,pm25,2017-06-19 03:09:05,Jaipur Central,25.91029150967222,81.87412901664118,99,200,35,24,19,11
Jaipur,174,pm10,2017-06-22 19:23:38,Jaipur Central,24.312211877850913,75.69264987504181,104,167,76,27,7,17
Jaipur,144,o3,2017-06-26 11:38:10,Jaipur Central,27.88819518114108,87.14938775506255,78,86,0,27,15,6
Jaipur,249,pm10,2017-06-30 03:52:43,Jaipur Central,13.838147816782689,78.90866284723755,150,216,50,43,31,9
Jaipur,241,no2,2017-07-03 20:07:16,Jaipur Central,21.33515337335225,74.80582338555998,139,166,64,40,35,5
Jaipur,237,pm10,2017-07-07 12:21:49,Jaipur Central,26.17229649802733,72.47778625706981,145,196,80,29,25,15
Jaipur,149,pm10,2017-07-11 04:36:21,Jaipur Central,11.32061479599028,89.54695669406453,113,114,50,42,28,14
Jaipur,177,pm10,2017-07-14 20:50:54,Jaipur Central,10.782698216539837,71.09833342229274,115,139,43,43,17,9
Jaipur,158,pm10,2017-07-18 13:05:27,Jaipur Central,20.605366767027505,82.7187595866965,76,87,33,66,4,19
Jaipur,118,pm10,2017-07-22 05:19:59,Jaipur Central,11.198071662369998,83.92281087535444,78,59,38,36,0,8
Jaipur,168,pm25,2017-07-25 21:34:32,Jaipur Central,12.902387439476241,72.86386082002127,124,110,47,48,29,11
Jaipur,195,pm25,2017-07-29 13:49:05,Jaipur Central,25.71344522965458,71.2098139144324,130,182,45,49,21,11
Jaipur,107,pm25,2017-08-02 06:03:38,Jaipur Central,21.043857676413005,77.57071758522393,76,68,37,0,17,14
Jaipur,205,pm25,2017-08-05 22:18:10,Jaipur Central,20.00201197427701,80.2350926149866,110,167,60,59,20,14
Jaipur,233,o3,2017-08-09 14:32:43,Jaipur Central,13.165897161002324,70.35724060794287,157,214,62,69,36,10
Jaipur,182,pm10,2017-08-13 06:47:16,Jaipur Central,19.8979554895643,81.27275145945154,87,112,20,31,20,14
Jaipur,235,pm25,2017-08-16 23:01:49,Jaipur Central,20.22870980322107,84.11405631809573,140,197,38,62,17,7
Jaipur,164,pm25,2017-08-20 15:16:21,Jaipur Central,26.552704375791677,70.26783669685874,79,109,66,46,23,21
Jaipur,191,no2,2017-08-24 07:30:54,Jaipur Central,15.462688660473237,71.7633245213502,99,157,51,41,22,10
Jaipur,230,pm25,2017-08-27 23:45:27,Jaipur Central,28.838493410609892,85.6060398604809,108,222,29,53,21,7
Jaipur,138,pm25,2017-08-31 16:00:00,Jaipur Central,29.459542488537878,89.93511947986968,61,105,73,53,13,11
Jaipur,197,pm25,2017-09-04 08:14:32,Jaipur Central,27.84690328084619,74.65248935750239,136,134,23,15,13,9
Jaipur,173,pm25,2017-09-08 00:29:05,Jaipur Central,25.372348288490713,87.19443676375957,63,111,79,63,10,20
Jaipur,175,pm10,2017-09-11 16:43:38,Jaipur Central,13.194552865950202,77.83813554092038,109,90,25,45,19,8
Jaipur,190,pm10,2017-09-15 08:58:10,Jaipur Central,28.491462511725416,88.79402681549261,117,203,63,61,3,1
Jaipur,161,pm25,2017-09-19 01:12:43,Jaipur Central,21.84216024416949,86.6908736032822,94,131,20,31,38,13
Jaipur,198,pm25,2017-09-22 17:27:16,Jaipur Central,23.338239469254646,88.18974116353618,104,183,84,42,17,8
Jaipur,177,pm10,2017-09-26 09:41:49,Jaipur Central,15.717753439243173,88.85655487337425,78,205,22,55,22,16
Jaipur,175,o3,2017-09-30 01:56:21,Jaipur Central,19.033644603857795,76.71848772490213,129,97,23,35,28,17
Jaipur,142,pm25,2017-10-03 18:10:54,Jaipur Central,22.73574828292796,82.55234946650782,56,91,45,56,3,16
Jaipur,175,pm25,2017-10-07 10:25:27,Jaipur Central,20.39878596704104,83.06999456433284,99,125,109,13,28,1
Jaipur,199,pm25,2017-10-11 02:40:00,Jaipur Central,22.659637196703386,72.84943707772597,120,193,49,51,28,1
Jaipur,199,no2,2017-10-14 18:54:32,Jaipur Central,15.211745100514463,85.4479967871889,121,180,78,34,24,10
Jaipur,181,o3,2017-10-18 11:09:05,Jaipur Central,23.12935946905126,78.3049661513619,96,158,24,40,37,11
Jaipur,158,pm25,2017-10-22 03:23:38,Jaipur Central,23.967742949268175,89.29104425971225,72,125,38,48,13,11
Jaipur,142,pm10,2017-10-25 19:38:10,Jaipur Central,11.48897368632387,74.88483712037284,62,152,39,19,43,5
Jaipur,148,pm25,2017-10-29 11:52:43,Jaipur Central,25.85625024205103,89.00921685746133,120,67,48,58,13,9
Jaipur,195,pm25,2017-11-02 04:07:16,Jaipur Central,20.966547418757557,80.74861601865456,99,140,48,51,2,1
Jaipur,184,no2,2017-11-05 20:21:49,Jaipur Central,11.080519711111325,89.62460758387333,116,153,69,38,19,13
Jaipur,150,pm10,2017-11-09 12:36:21,Jaipur Central,17.593733075387007,83.76877597022518,91,99,26,38,32,4
Jaipur,286,pm10,2017-11-13 04:50:54,Jaipur Central,27.135910919981917,73.07446661600414,156,252,21,47,7,0
Jaipur,147,pm10,2017-11-16 21:05:27,Jaipur Central,10.68250638160195,77.7513992700859,115,99,75,35,13,8
Jaipur,182,pm10,2017-11-20 13:20:00,Jaipur Central,23.501086233172774,84.80053034237311,105,110,26,40,14,10
Jaipur,196,o3,2017-11-24 05:34:32,Jaipur Central,16.76219454598082,79.00207196727901,119,195,76,35,14,4
Jaipur,108,pm10,2017-11-27 21:49:05,Jaipur Central,25.55975749349463,85.17543656302729,109,114,35,40,9,5
Jaipur,127,pm10,2017-12-01 14:03:38,Jaipur Central,29.522884106610633,72.97318956774957,131,113,62,23,0,18
Jaipur,167,pm10,2017-12-05 06:18:10,Jaipur Central,15.142749084478266,82.84969247399187,94,120,51,53,23,6
Jaipur,256,o3,2017-12-08 22:32:43,Jaipur Central,11.02350515892945,75.79425617939064,144,188,52,41,24,13
Jaipur,202,o3,2017-12-12 14:47:16,Jaipur Central,15.197250254098233,88.02410360179374,91,159,11,48,26,13
Jaipur,157,o3,2017-12-16 07:01:49,Jaipur Central,13.864921368319166,83.96885560183912,103,130,55,22,17,17
Jaipur,216,pm25,2017-12-19 23:16:21,Jaipur Central,19.30933283807484,85.36485203660418,135,219,66,37,40,8
Jaipur,81,pm25,2017-12-23 15:30:54,Jaipur Central,12.705066639348159,82.05494262693028,54,66,60,35,27,7
Jaipur,151,pm10,2017-12-27 07:45:27,Jaipur Central,25.531610930723488,73.96846016336279,58,129,21,43,43,0
Jaipur,239,pm25,2017-12-31 00:00:00,Jaipur Central,16.238013103158224,79.77274720909898,151,192,59,52,20,14
Lucknow,234,pm25,2017-01-01 00:00:00,Lucknow Central,21.133776440325057,87.59437333969072,143,147,51,52,10,9
Lucknow,197,o3,2017-01-04 16:14:32,Lucknow Central,18.90591879360833,76.4476701292929,104,151,34,22,12,0
Lucknow,226,pm10,2017-01-08 08:29:05,Lucknow Central,21.9218403875507,84.24404635666508,164,182,50,26,28,13
Lucknow,240,pm10,2017-01-12 00:43:38,Lucknow Central,18.68178380235536,80.2160181821326,171,137,51,51,33,3
Lucknow,203,pm25,2017-01-15 16:58:10,Lucknow Central,15.806860724150827,82.7212636658015,133,170,35,32,19,10
Lucknow,212,pm25,2017-01-19 09:12:43,Lucknow Central,25.90114078063706,82.53270438947543,121,203,64,44,13,11
Lucknow,208,pm10,2017-01-23 01:27:16,Lucknow Central,25.734409832395556,82.94013081503604,134,216,45,14,17,0
Lucknow,145,pm10,2017-01-26 17:41:49,Lucknow Central,21.37144371051093,80.0837203293989,57,106,46,41,16,6
Lucknow,189,pm25,2017-01-30 09:56:21,Lucknow Central,29.670405751884584,77.42097868812917,118,105,60,39,28,4
Lucknow,193,pm10,2017-02-03 02:10:54,Lucknow Central,23.160753453393877,70.70359232759563,144,136,44,61,18,11
Lucknow,276,pm10,2017-02-06 18:25:27,Lucknow Central,25.09675902752905,87.02177443992117,167,239,83,55,11,4
Lucknow,162,pm25,2017-02-10 10:40:00,Lucknow Central,28.095602930753817,89.88924543013817,95,146,74,37,43,9
Lucknow,259,no2,2017-02-14 02:54:32,Lucknow Central,19.383504227793864,89.05970835992616,157,214,47,54,0,11
Lucknow,227,pm10,2017-02-17 19:09:05,Lucknow Central,14.352859844221085,72.32589889053286,160,121,39,28,19,15
Lucknow,313,pm10,2017-02-21 11:23:38,Lucknow Central,17.314803153576342,75.45878576055382,191,261,66,28,10,16
Lucknow,206,pm10,2017-02-25 03:38:10,Lucknow Central,21.584225530179097,76.38260011070363,123,180,48,34,35,8
Lucknow,186,pm10,2017-02-28 19:52:43,Lucknow Central,12.552271087856631,78.07060559733507,116,134,19,39,16,12
Lucknow,234,pm10,2017-03-04 12:07:16,Lucknow Central,26.66913545604597,79.79047497424862,167,166,59,46,35,9
Lucknow,251,pm10,2017-03-08 04:21:49,Lucknow Central,16.92874035914877,81.52822379377201,129,186,46,9,16,13
Lucknow,295,pm25,2017-03-11 20:36:21,Lucknow Central,12.881392305864717,80.52734778089511,144,235,57,44,13,10
Lucknow,242,pm10,2017-03-15 12:50:54,Lucknow Central,25.182701463131036,76.71829110592378,118,156,41,34,11,14
Lucknow,213,no2,2017-03-19 05:05:27,Lucknow Central,24.94094564926598,71.39597655946952,123,162,50,6,37,3
Lucknow,303,pm25,2017-03-22 21:20:00,Lucknow Central,27.18348557212284,71.11431015921883,189,238,31,40,27,5
Lucknow,229,no2,2017-03-26 13:34:32,Lucknow Central,12.099081388109392,83.43912525749441,114,185,57,48,13,18
Lucknow,243,o3,2017-03-30 05:49:05,Lucknow Central,23.83319214565661,71.545454628305,155,104,54,37,19,17
